p1_encoder, p1_pressed, p1_pressed_nmz, ,p2_encoder, p2_pressed, p2_pressed_nmz, ,p1_degree, p1_pressed, p1_pressed_nmz, ,p2_degree, p2_pressed, p2_pressed_nmz
4187848,21270,0.997888811, ,4200763,21190,0.994368841, ,88.928992,21270,0.997888811, ,91.361629,21190,0.994368841
4187856,21270,0.997888811, ,4200755,21190,0.994368841, ,88.930498,21270,0.997888811, ,91.360123,21190,0.994368841
4187864,21275,0.998123387, ,4200747,21190,0.994368841, ,88.932004,21275,0.998123387, ,91.358618,21190,0.994368841
4187873,21275,0.998123387, ,4200739,21190,0.994368841, ,88.93351,21275,0.998123387, ,91.3573,21190,0.994368841
4187881,21275,0.998123387, ,4200732,21190,0.994368841, ,88.935015,21275,0.998123387, ,91.355794,21190,0.994368841
4187889,21275,0.998123387, ,4200724,21190,0.994368841, ,88.936709,21275,0.998123387, ,91.354288,21190,0.994368841
4187897,21275,0.998123387, ,4200716,21190,0.994368841, ,88.938215,21275,0.998123387, ,91.352971,21190,0.994368841
4187905,21275,0.998123387, ,4200709,21190,0.994368841, ,88.939721,21275,0.998123387, ,91.351465,21190,0.994368841
4187913,21275,0.998123387, ,4200701,21190,0.994368841, ,88.941227,21275,0.998123387, ,91.349959,21190,0.994368841
4187921,21275,0.998123387, ,4200693,21190,0.994368841, ,88.942544,21275,0.998123387, ,91.348453,21190,0.994368841
4187929,21275,0.998123387, ,4200685,21190,0.994368841, ,88.94405,21275,0.998123387, ,91.347136,21190,0.994368841
4187937,21275,0.998123387, ,4200678,21190,0.994368841, ,88.945556,21275,0.998123387, ,91.34563,21190,0.994368841
4187945,21275,0.998123387, ,4200670,21195,0.994603473, ,88.94725,21275,0.998123387, ,91.344124,21195,0.994603473
4187953,21275,0.998123387, ,4200662,21195,0.994603473, ,88.948568,21275,0.998123387, ,91.342618,21195,0.994603473
4187961,21275,0.998123387, ,4200654,21195,0.994603473, ,88.950074,21275,0.998123387, ,91.341113,21195,0.994603473
4187969,21275,0.998123387, ,4200646,21195,0.994603473, ,88.951768,21275,0.998123387, ,91.339795,21195,0.994603473
4187977,21275,0.998123387, ,4200639,21195,0.994603473, ,88.953273,21275,0.998123387, ,91.338289,21195,0.994603473
4187986,21275,0.998123387, ,4200631,21195,0.994603473, ,88.954779,21275,0.998123387, ,91.336783,21195,0.994603473
4187994,21275,0.998123387, ,4200623,21195,0.994603473, ,88.956473,21275,0.998123387, ,91.335278,21195,0.994603473
4188003,21275,0.998123387, ,4200615,21195,0.994603473, ,88.957979,21275,0.998123387, ,91.333772,21195,0.994603473
4188011,21275,0.998123387, ,4200608,21195,0.994603473, ,88.959485,21275,0.998123387, ,91.332454,21195,0.994603473
4188020,21275,0.998123387, ,4200600,21195,0.994603473, ,88.961179,21275,0.998123387, ,91.330948,21195,0.994603473
4188028,21275,0.998123387, ,4200592,21195,0.994603473, ,88.962685,21275,0.998123387, ,91.329631,21195,0.994603473
4188036,21275,0.998123387, ,4200585,21195,0.994603473, ,88.964379,21275,0.998123387, ,91.328125,21195,0.994603473
4188044,21275,0.998123387, ,4200577,21195,0.994603473, ,88.965885,21275,0.998123387, ,91.326619,21195,0.994603473
4188052,21275,0.998123387, ,4200569,21195,0.994603473, ,88.96739,21275,0.998123387, ,91.325302,21195,0.994603473
4188061,21275,0.998123387, ,4200561,21195,0.994603473, ,88.968896,21275,0.998123387, ,91.323796,21195,0.994603473
4188069,21275,0.998123387, ,4200553,21195,0.994603473, ,88.970402,21275,0.998123387, ,91.32229,21195,0.994603473
4188077,21275,0.998123387, ,4200546,21195,0.994603473, ,88.972096,21275,0.998123387, ,91.320784,21195,0.994603473
4188085,21275,0.998123387, ,4200538,21195,0.994603473, ,88.973602,21275,0.998123387, ,91.319278,21195,0.994603473
4188093,21275,0.998123387, ,4200530,21195,0.994603473, ,88.975108,21275,0.998123387, ,91.317773,21195,0.994603473
4188101,21275,0.998123387, ,4200522,21195,0.994603473, ,88.976613,21275,0.998123387, ,91.316267,21195,0.994603473
4188110,21275,0.998123387, ,4200514,21195,0.994603473, ,88.978119,21275,0.998123387, ,91.314761,21195,0.994603473
4188118,21275,0.998123387, ,4200506,21195,0.994603473, ,88.979625,21275,0.998123387, ,91.313255,21195,0.994603473
4188126,21275,0.998123387, ,4200498,21195,0.994603473, ,88.981131,21275,0.998123387, ,91.311749,21195,0.994603473
4188134,21275,0.998123387, ,4200490,21195,0.994603473, ,88.982825,21275,0.998123387, ,91.310243,21195,0.994603473
4188142,21275,0.998123387, ,4200482,21195,0.994603473, ,88.984331,21275,0.998123387, ,91.308738,21195,0.994603473
4188150,21280,0.998357964, ,4200474,21195,0.994603473, ,88.985837,21280,0.998357964, ,91.307232,21195,0.994603473
4188158,21280,0.998357964, ,4200466,21195,0.994603473, ,88.987342,21280,0.998357964, ,91.305726,21195,0.994603473
4188166,21280,0.998357964, ,4200458,21195,0.994603473, ,88.988848,21280,0.998357964, ,91.304408,21195,0.994603473
4188174,21280,0.998357964, ,4200450,21195,0.994603473, ,88.990354,21280,0.998357964, ,91.302714,21195,0.994603473
4188182,21280,0.998357964, ,4200442,21195,0.994603473, ,88.99186,21280,0.998357964, ,91.301397,21195,0.994603473
4188189,21280,0.998357964, ,4200434,21195,0.994603473, ,88.993366,21280,0.998357964, ,91.299891,21195,0.994603473
4188197,21280,0.998357964, ,4200426,21195,0.994603473, ,88.994683,21280,0.998357964, ,91.298385,21195,0.994603473
4188205,21280,0.998357964, ,4200418,21200,0.994838104, ,88.996189,21280,0.998357964, ,91.296879,21200,0.994838104
4188213,21280,0.998357964, ,4200410,21200,0.994838104, ,88.997695,21280,0.998357964, ,91.295374,21200,0.994838104
4188221,21280,0.998357964, ,4200402,21200,0.994838104, ,88.999012,21280,0.998357964, ,91.293868,21200,0.994838104
4188228,21280,0.998357964, ,4200394,21200,0.994838104, ,89.000518,21280,0.998357964, ,91.292362,21200,0.994838104
4188236,21280,0.998357964, ,4200386,21200,0.994838104, ,89.002024,21280,0.998357964, ,91.290856,21200,0.994838104
4188244,21280,0.998357964, ,4200378,21200,0.994838104, ,89.00353,21280,0.998357964, ,91.28935,21200,0.994838104
4188252,21280,0.998357964, ,4200370,21200,0.994838104, ,89.005036,21280,0.998357964, ,91.287656,21200,0.994838104
4188260,21280,0.998357964, ,4200362,21200,0.994838104, ,89.006541,21280,0.998357964, ,91.286339,21200,0.994838104
4188268,21280,0.998357964, ,4200355,21200,0.994838104, ,89.008047,21280,0.998357964, ,91.284833,21200,0.994838104
4188276,21280,0.998357964, ,4200347,21200,0.994838104, ,89.009553,21280,0.998357964, ,91.283327,21200,0.994838104
4188284,21280,0.998357964, ,4200339,21200,0.994838104, ,89.011059,21280,0.998357964, ,91.281821,21200,0.994838104
4188292,21280,0.998357964, ,4200331,21200,0.994838104, ,89.012565,21280,0.998357964, ,91.280316,21200,0.994838104
4188300,21275,0.998123387, ,4200323,21200,0.994838104, ,89.01407,21275,0.998123387, ,91.27881,21200,0.994838104
4188308,21275,0.998123387, ,4200315,21200,0.994838104, ,89.015576,21275,0.998123387, ,91.277304,21200,0.994838104
4188316,21275,0.998123387, ,4200307,21200,0.994838104, ,89.017082,21275,0.998123387, ,91.275986,21200,0.994838104
4188324,21275,0.998123387, ,4200299,21200,0.994838104, ,89.018588,21275,0.998123387, ,91.27448,21200,0.994838104
4188332,21275,0.998123387, ,4200292,21200,0.994838104, ,89.020094,21275,0.998123387, ,91.272975,21200,0.994838104
4188340,21275,0.998123387, ,4200284,21200,0.994838104, ,89.021411,21275,0.998123387, ,91.271469,21200,0.994838104
4188347,21275,0.998123387, ,4200276,21200,0.994838104, ,89.022917,21275,0.998123387, ,91.269963,21200,0.994838104
4188355,21275,0.998123387, ,4200268,21200,0.994838104, ,89.024423,21275,0.998123387, ,91.268645,21200,0.994838104
4188363,21275,0.998123387, ,4200260,21200,0.994838104, ,89.025929,21275,0.998123387, ,91.26714,21200,0.994838104
4188371,21275,0.998123387, ,4200252,21200,0.994838104, ,89.027435,21275,0.998123387, ,91.265634,21200,0.994838104
4188378,21275,0.998123387, ,4200245,21205,0.995072736, ,89.028752,21275,0.998123387, ,91.264128,21205,0.995072736
4188386,21275,0.998123387, ,4200236,21205,0.995072736, ,89.030258,21275,0.998123387, ,91.262622,21205,0.995072736
4188394,21275,0.998123387, ,4200228,21205,0.995072736, ,89.031764,21275,0.998123387, ,91.261116,21205,0.995072736
4188402,21275,0.998123387, ,4200221,21205,0.995072736, ,89.03327,21275,0.998123387, ,91.259611,21205,0.995072736
4188410,21275,0.998123387, ,4200211,21205,0.995072736, ,89.034775,21275,0.998123387, ,91.258105,21205,0.995072736
4188418,21275,0.998123387, ,4200203,21205,0.995072736, ,89.036093,21275,0.998123387, ,91.256411,21205,0.995072736
4188425,21275,0.998123387, ,4200196,21205,0.995072736, ,89.037599,21275,0.998123387, ,91.254905,21205,0.995072736
4188434,21275,0.998123387, ,4200188,21205,0.995072736, ,89.039105,21275,0.998123387, ,91.253399,21205,0.995072736
4188441,21275,0.998123387, ,4200180,21205,0.995072736, ,89.04061,21275,0.998123387, ,91.251893,21205,0.995072736
4188449,21275,0.998123387, ,4200172,21205,0.995072736, ,89.042116,21275,0.998123387, ,91.250388,21205,0.995072736
4188456,21275,0.998123387, ,4200164,21205,0.995072736, ,89.043434,21275,0.998123387, ,91.248882,21205,0.995072736
4188464,21275,0.998123387, ,4200156,21205,0.995072736, ,89.04494,21275,0.998123387, ,91.247376,21205,0.995072736
4188472,21275,0.998123387, ,4200148,21205,0.995072736, ,89.046445,21275,0.998123387, ,91.24587,21205,0.995072736
4188480,21275,0.998123387, ,4200140,21205,0.995072736, ,89.047951,21275,0.998123387, ,91.244364,21205,0.995072736
4188487,21275,0.998123387, ,4200132,21205,0.995072736, ,89.049269,21275,0.998123387, ,91.242858,21205,0.995072736
4188495,21275,0.998123387, ,4200123,21205,0.995072736, ,89.050775,21275,0.998123387, ,91.241353,21205,0.995072736
4188502,21275,0.998123387, ,4200115,21205,0.995072736, ,89.05228,21275,0.998123387, ,91.239847,21205,0.995072736
4188510,21275,0.998123387, ,4200107,21205,0.995072736, ,89.053598,21275,0.998123387, ,91.238341,21205,0.995072736
4188518,21275,0.998123387, ,4200099,21205,0.995072736, ,89.055104,21275,0.998123387, ,91.236835,21205,0.995072736
4188526,21280,0.998357964, ,4200091,21205,0.995072736, ,89.05661,21280,0.998357964, ,91.235141,21205,0.995072736
4188534,21280,0.998357964, ,4200083,21205,0.995072736, ,89.058115,21280,0.998357964, ,91.233824,21205,0.995072736
4188542,21280,0.998357964, ,4200075,21205,0.995072736, ,89.059621,21280,0.998357964, ,91.23213,21205,0.995072736
4188551,21280,0.998357964, ,4200067,21210,0.995307367, ,89.061127,21280,0.998357964, ,91.230624,21210,0.995307367
4188559,21280,0.998357964, ,4200059,21210,0.995307367, ,89.062633,21280,0.998357964, ,91.229118,21210,0.995307367
4188566,21280,0.998357964, ,4200051,21210,0.995307367, ,89.064327,21280,0.998357964, ,91.227612,21210,0.995307367
4188575,21280,0.998357964, ,4200042,21210,0.995307367, ,89.065833,21280,0.998357964, ,91.226106,21210,0.995307367
4188583,21280,0.998357964, ,4200034,21210,0.995307367, ,89.067339,21280,0.998357964, ,91.224601,21210,0.995307367
4188591,21280,0.998357964, ,4200026,21210,0.995307367, ,89.068844,21280,0.998357964, ,91.223095,21210,0.995307367
4188599,21280,0.998357964, ,4200018,21210,0.995307367, ,89.07035,21280,0.998357964, ,91.221589,21210,0.995307367
4188607,21280,0.998357964, ,4200010,21210,0.995307367, ,89.071856,21280,0.998357964, ,91.220083,21210,0.995307367
4188615,21280,0.998357964, ,4200002,21210,0.995307367, ,89.073362,21280,0.998357964, ,91.218389,21210,0.995307367
4188623,21280,0.998357964, ,4199994,21210,0.995307367, ,89.074868,21280,0.998357964, ,91.216883,21210,0.995307367
4188631,21280,0.998357964, ,4199986,21210,0.995307367, ,89.076373,21280,0.998357964, ,91.215377,21210,0.995307367
4188639,21280,0.998357964, ,4199978,21210,0.995307367, ,89.077879,21280,0.998357964, ,91.213872,21210,0.995307367
4188647,21280,0.998357964, ,4199969,21210,0.995307367, ,89.079385,21280,0.998357964, ,91.212366,21210,0.995307367
4188655,21280,0.998357964, ,4199961,21210,0.995307367, ,89.080891,21280,0.998357964, ,91.21086,21210,0.995307367
4188663,21280,0.998357964, ,4199953,21210,0.995307367, ,89.082397,21280,0.998357964, ,91.209354,21210,0.995307367
4188671,21280,0.998357964, ,4199945,21210,0.995307367, ,89.083902,21280,0.998357964, ,91.20766,21210,0.995307367
4188679,21280,0.998357964, ,4199938,21210,0.995307367, ,89.085408,21280,0.998357964, ,91.206343,21210,0.995307367
4188687,21280,0.998357964, ,4199929,21210,0.995307367, ,89.086914,21280,0.998357964, ,91.204837,21210,0.995307367
4188696,21280,0.998357964, ,4199921,21210,0.995307367, ,89.08842,21280,0.998357964, ,91.203331,21210,0.995307367
4188704,21280,0.998357964, ,4199913,21210,0.995307367, ,89.089926,21280,0.998357964, ,91.201825,21210,0.995307367
4188712,21280,0.998357964, ,4199905,21210,0.995307367, ,89.09162,21280,0.998357964, ,91.200319,21210,0.995307367
4188720,21280,0.998357964, ,4199897,21210,0.995307367, ,89.093126,21280,0.998357964, ,91.198814,21210,0.995307367
4188727,21280,0.998357964, ,4199889,21210,0.995307367, ,89.094631,21280,0.998357964, ,91.197308,21210,0.995307367
4188735,21280,0.998357964, ,4199881,21210,0.995307367, ,89.095949,21280,0.998357964, ,91.195802,21210,0.995307367
4188743,21280,0.998357964, ,4199873,21210,0.995307367, ,89.097455,21280,0.998357964, ,91.194108,21210,0.995307367
4188751,21280,0.998357964, ,4199865,21210,0.995307367, ,89.098961,21280,0.998357964, ,91.19279,21210,0.995307367
4188759,21280,0.998357964, ,4199857,21210,0.995307367, ,89.100466,21280,0.998357964, ,91.191096,21210,0.995307367
4188766,21280,0.998357964, ,4199849,21210,0.995307367, ,89.101784,21280,0.998357964, ,91.18959,21210,0.995307367
4188774,21280,0.998357964, ,4199841,21210,0.995307367, ,89.10329,21280,0.998357964, ,91.188085,21210,0.995307367
4188782,21280,0.998357964, ,4199832,21210,0.995307367, ,89.104796,21280,0.998357964, ,91.186579,21210,0.995307367
4188790,21280,0.998357964, ,4199825,21210,0.995307367, ,89.106301,21280,0.998357964, ,91.185073,21210,0.995307367
4188798,21280,0.998357964, ,4199817,21210,0.995307367, ,89.107807,21280,0.998357964, ,91.183567,21210,0.995307367
4188806,21280,0.998357964, ,4199809,21210,0.995307367, ,89.109313,21280,0.998357964, ,91.182061,21210,0.995307367
4188814,21280,0.998357964, ,4199801,21210,0.995307367, ,89.110819,21280,0.998357964, ,91.180556,21210,0.995307367
4188822,21280,0.998357964, ,4199793,21210,0.995307367, ,89.112325,21280,0.998357964, ,91.17905,21210,0.995307367
4188830,21280,0.998357964, ,4199785,21210,0.995307367, ,89.11383,21280,0.998357964, ,91.177544,21210,0.995307367
4188838,21280,0.998357964, ,4199777,21210,0.995307367, ,89.115336,21280,0.998357964, ,91.176226,21210,0.995307367
4188846,21280,0.998357964, ,4199769,21210,0.995307367, ,89.116842,21280,0.998357964, ,91.174721,21210,0.995307367
4188854,21280,0.998357964, ,4199762,21210,0.995307367, ,89.118348,21280,0.998357964, ,91.173215,21210,0.995307367
4188863,21280,0.998357964, ,4199754,21210,0.995307367, ,89.119854,21280,0.998357964, ,91.171709,21210,0.995307367
4188870,21280,0.998357964, ,4199747,21210,0.995307367, ,89.121359,21280,0.998357964, ,91.170391,21210,0.995307367
4188878,21280,0.998357964, ,4199738,21210,0.995307367, ,89.122865,21280,0.998357964, ,91.168886,21210,0.995307367
4188886,21280,0.998357964, ,4199731,21210,0.995307367, ,89.124371,21280,0.998357964, ,91.16738,21210,0.995307367
4188894,21280,0.998357964, ,4199723,21210,0.995307367, ,89.125877,21280,0.998357964, ,91.165874,21210,0.995307367
4188902,21280,0.998357964, ,4199715,21210,0.995307367, ,89.127383,21280,0.998357964, ,91.164368,21210,0.995307367
4188910,21280,0.998357964, ,4199707,21210,0.995307367, ,89.1287,21280,0.998357964, ,91.162862,21210,0.995307367
4188917,21280,0.998357964, ,4199699,21210,0.995307367, ,89.130206,21280,0.998357964, ,91.161356,21210,0.995307367
4188925,21280,0.998357964, ,4199690,21210,0.995307367, ,89.131712,21280,0.998357964, ,91.159851,21210,0.995307367
4188933,21280,0.998357964, ,4199683,21210,0.995307367, ,89.133218,21280,0.998357964, ,91.158345,21210,0.995307367
4188941,21280,0.998357964, ,4199675,21210,0.995307367, ,89.134535,21280,0.998357964, ,91.156839,21210,0.995307367
4188948,21280,0.998357964, ,4199667,21210,0.995307367, ,89.136041,21280,0.998357964, ,91.155333,21210,0.995307367
4188956,21280,0.998357964, ,4199659,21210,0.995307367, ,89.137547,21280,0.998357964, ,91.153827,21210,0.995307367
4188964,21280,0.998357964, ,4199651,21210,0.995307367, ,89.139053,21280,0.998357964, ,91.152322,21210,0.995307367
4188972,21280,0.998357964, ,4199643,21210,0.995307367, ,89.140559,21280,0.998357964, ,91.150816,21210,0.995307367
4188980,21280,0.998357964, ,4199635,21210,0.995307367, ,89.142064,21280,0.998357964, ,91.14931,21210,0.995307367
4188988,21280,0.998357964, ,4199627,21210,0.995307367, ,89.143382,21280,0.998357964, ,91.147804,21210,0.995307367
4188995,21280,0.998357964, ,4199618,21210,0.995307367, ,89.144888,21280,0.998357964, ,91.146298,21210,0.995307367
4189003,21280,0.998357964, ,4199610,21210,0.995307367, ,89.146394,21280,0.998357964, ,91.144604,21210,0.995307367
4189010,21280,0.998357964, ,4199602,21210,0.995307367, ,89.147899,21280,0.998357964, ,91.143099,21210,0.995307367
4189018,21280,0.998357964, ,4199594,21210,0.995307367, ,89.149217,21280,0.998357964, ,91.141593,21210,0.995307367
4189026,21280,0.998357964, ,4199586,21210,0.995307367, ,89.150723,21280,0.998357964, ,91.140087,21210,0.995307367
4189033,21280,0.998357964, ,4199577,21210,0.995307367, ,89.152229,21280,0.998357964, ,91.138581,21210,0.995307367
4189041,21280,0.998357964, ,4199569,21210,0.995307367, ,89.153546,21280,0.998357964, ,91.136887,21210,0.995307367
4189049,21280,0.998357964, ,4199561,21210,0.995307367, ,89.155052,21280,0.998357964, ,91.135381,21210,0.995307367
4189056,21280,0.998357964, ,4199553,21215,0.995541999, ,89.156558,21280,0.998357964, ,91.133875,21215,0.995541999
4189065,21280,0.998357964, ,4199544,21215,0.995541999, ,89.158064,21280,0.998357964, ,91.132181,21215,0.995541999
4189073,21280,0.998357964, ,4199536,21215,0.995541999, ,89.159381,21280,0.998357964, ,91.130676,21215,0.995541999
4189081,21280,0.998357964, ,4199528,21215,0.995541999, ,89.160887,21280,0.998357964, ,91.12917,21215,0.995541999
4189089,21280,0.998357964, ,4199519,21215,0.995541999, ,89.162393,21280,0.998357964, ,91.127664,21215,0.995541999
4189097,21280,0.998357964, ,4199511,21215,0.995541999, ,89.164087,21280,0.998357964, ,91.126158,21215,0.995541999
4189105,21280,0.998357964, ,4199503,21215,0.995541999, ,89.165593,21280,0.998357964, ,91.124652,21215,0.995541999
4189113,21280,0.998357964, ,4199496,21215,0.995541999, ,89.167098,21280,0.998357964, ,91.123147,21215,0.995541999
4189121,21280,0.998357964, ,4199487,21215,0.995541999, ,89.168604,21280,0.998357964, ,91.121641,21215,0.995541999
4189129,21280,0.998357964, ,4199479,21215,0.995541999, ,89.17011,21280,0.998357964, ,91.120135,21215,0.995541999
4189137,21280,0.998357964, ,4199472,21215,0.995541999, ,89.171616,21280,0.998357964, ,91.118629,21215,0.995541999
4189145,21280,0.998357964, ,4199464,21215,0.995541999, ,89.173122,21280,0.998357964, ,91.117123,21215,0.995541999
4189153,21280,0.998357964, ,4199455,21215,0.995541999, ,89.174628,21280,0.998357964, ,91.115429,21215,0.995541999
4189161,21280,0.998357964, ,4199447,21215,0.995541999, ,89.176133,21280,0.998357964, ,91.113923,21215,0.995541999
4189168,21280,0.998357964, ,4199439,21215,0.995541999, ,89.177639,21280,0.998357964, ,91.112606,21215,0.995541999
4189176,21280,0.998357964, ,4199431,21215,0.995541999, ,89.178957,21280,0.998357964, ,91.1111,21215,0.995541999
4189184,21280,0.998357964, ,4199422,21215,0.995541999, ,89.180463,21280,0.998357964, ,91.109594,21215,0.995541999
4189192,21280,0.998357964, ,4199414,21215,0.995541999, ,89.181968,21280,0.998357964, ,91.107712,21215,0.995541999
4189200,21280,0.998357964, ,4199406,21215,0.995541999, ,89.183474,21280,0.998357964, ,91.106206,21215,0.995541999
4189208,21280,0.998357964, ,4199398,21215,0.995541999, ,89.18498,21280,0.998357964, ,91.1047,21215,0.995541999
